연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 ,
2024,전라남도,목포시,심 야," 1,659,326 "," 1,681,027 "," 1,416,035 "," 1,118,182 "," 601,802 "," 438,114 "," 382,851 "," 379,295 "," 360,940 "," 331,699 "," 516,910 "," 1,030,023 ",
2024,전라남도,목포시,합 계," 103,596,582 "," 103,039,866 "," 93,084,020 "," 89,652,562 "," 76,662,035 "," 81,080,673 "," 93,232,019 "," 118,320,050 "," 118,501,403 "," 91,926,374 "," 79,860,854 "," 92,007,430 ",
2024,전라남도,여수시,주택용," 37,319,105 "," 37,311,913 "," 33,565,580 "," 33,518,112 "," 31,166,620 "," 31,991,868 "," 38,638,341 "," 54,824,529 "," 54,174,429 "," 37,652,122 "," 32,219,437 "," 34,020,701 ",
2024,전라남도,여수시,일반용," 67,197,504 "," 65,871,809 "," 58,325,543 "," 54,926,257 "," 51,526,764 "," 56,264,929 "," 63,008,076 "," 78,496,744 "," 77,339,287 "," 60,604,982 "," 53,623,769 "," 57,728,462 ",
2024,전라남도,여수시,교육용," 4,217,505 "," 3,307,108 "," 3,767,956 "," 3,464,785 "," 2,824,725 "," 3,221,961 "," 3,981,846 "," 3,855,602 "," 4,826,540 "," 3,240,339 "," 3,279,827 "," 4,582,592 ",
2024,전라남도,여수시,산업용," 1,154,361,778 "," 1,045,439,869 "," 1,087,993,544 "," 1,113,011,959 "," 1,158,635,714 "," 1,098,025,899 "," 1,181,743,841 "," 1,192,370,165 "," 1,166,158,209 "," 1,101,681,185 "," 1,100,423,399 "," 1,210,599,175 ",
2024,전라남도,여수시,농사용," 7,451,427 "," 5,653,253 "," 6,269,442 "," 5,521,841 "," 4,209,749 "," 4,707,466 "," 5,655,347 "," 8,435,089 "," 9,081,371 "," 6,745,402 "," 6,695,789 "," 4,627,416 ",
2024,전라남도,여수시,가로등," 2,655,886 "," 2,534,052 "," 2,340,278 "," 2,275,063 "," 2,102,204 "," 2,058,335 "," 2,003,790 "," 2,164,626 "," 2,277,845 "," 2,373,367 "," 2,526,001 "," 2,580,305 ",
2024,전라남도,여수시,심 야," 5,695,763 "," 5,728,209 "," 4,774,148 "," 3,664,917 "," 2,142,221 "," 1,591,716 "," 1,367,177 "," 1,413,149 "," 1,246,150 "," 1,084,654 "," 1,734,293 "," 3,408,148 ",
2024,전라남도,여수시,합 계," 1,278,898,968 "," 1,165,846,213 "," 1,197,036,491 "," 1,216,382,934 "," 1,252,607,997 "," 1,197,862,174 "," 1,296,398,418 "," 1,341,559,904 "," 1,315,103,831 "," 1,213,382,051 "," 1,200,502,515 "," 1,317,546,799 ",
2024,전라남도,순천시,주택용," 37,915,696 "," 37,965,819 "," 34,111,245 "," 34,415,531 "," 31,992,390 "," 32,715,644 "," 38,583,135 "," 55,054,557 "," 57,009,306 "," 41,885,274 "," 33,713,950 "," 35,150,278 ",
2024,전라남도,순천시,일반용," 53,727,859 "," 52,482,782 "," 46,219,646 "," 44,281,800 "," 41,512,663 "," 46,606,892 "," 52,057,273 "," 63,398,071 "," 62,076,635 "," 47,464,298 "," 42,420,388 "," 47,027,963 ",
2024,전라남도,순천시,교육용," 5,428,992 "," 4,447,133 "," 4,202,296 "," 4,428,148 "," 3,403,542 "," 3,709,656 "," 4,756,003 "," 4,845,468 "," 5,539,370 "," 4,365,675 "," 3,773,605 "," 4,919,503 ",
2024,전라남도,순천시,산업용," 96,375,713 "," 85,916,146 "," 92,376,179 "," 89,202,846 "," 79,496,092 "," 88,114,624 "," 92,946,779 "," 94,098,648 "," 79,879,410 "," 88,445,523 "," 70,454,041 "," 92,723,615 ",
2024,전라남도,순천시,농사용," 6,740,438 "," 6,664,926 "," 5,909,077 "," 5,854,125 "," 5,699,549 "," 7,092,521 "," 7,549,192 "," 10,790,587 "," 10,539,478 "," 7,736,392 "," 8,450,692 "," 6,576,355 ",
2024,전라남도,순천시,가로등," 2,291,393 "," 2,218,664 "," 2,133,040 "," 2,186,591 "," 2,114,851 "," 2,114,399 "," 1,942,353 "," 2,053,765 "," 2,080,279 "," 2,065,771 "," 2,137,416 "," 2,155,436 ",
2024,전라남도,순천시,심 야," 4,222,335 "," 4,161,604 "," 3,474,973 "," 2,680,989 "," 1,560,657 "," 1,130,335 "," 915,147 "," 855,335 "," 753,782 "," 853,568 "," 1,511,161 "," 2,870,288 ",
2024,전라남도,순천시,합 계," 206,702,426 "," 193,857,074 "," 188,426,456 "," 183,050,030 "," 165,779,744 "," 181,484,071 "," 198,749,882 "," 231,096,431 "," 217,878,260 "," 192,816,501 "," 162,461,253 "," 191,423,438 ",
2024,전라남도,나주시,주택용," 16,905,843 "," 16,439,190 "," 15,155,423 "," 14,822,480 "," 14,073,424 "," 14,703,635 "," 18,097,554 "," 23,834,118 "," 22,542,611 "," 16,738,268 "," 14,848,895 "," 15,803,845 ",
2024,전라남도,나주시,일반용," 31,112,728 "," 29,588,579 "," 26,820,169 "," 25,236,652 "," 23,596,423 "," 26,349,999 "," 30,666,182 "," 35,160,385 "," 33,555,885 "," 26,550,518 "," 24,175,125 "," 27,497,532 ",
2024,전라남도,나주시,교육용," 3,096,455 "," 2,398,908 "," 2,643,126 "," 2,722,663 "," 2,047,646 "," 2,181,349 "," 2,729,965 "," 2,580,789 "," 3,142,715 "," 2,324,329 "," 2,390,115 "," 3,413,350 ",
2024,전라남도,나주시,산업용," 41,775,075 "," 39,542,027 "," 39,596,229 "," 40,836,435 "," 40,798,548 "," 40,990,159 "," 44,152,581 "," 44,774,595 "," 42,661,981 "," 38,373,669 "," 36,506,423 "," 39,056,689 ",
2024,전라남도,나주시,농사용," 29,401,137 "," 28,703,108 "," 25,034,570 "," 20,938,667 "," 18,524,946 "," 23,039,288 "," 23,256,189 "," 30,474,597 "," 31,076,423 "," 23,977,560 "," 27,441,497 "," 26,499,548 ",
2024,전라남도,나주시,가로등," 2,217,631 "," 2,061,432 "," 1,943,197 "," 1,806,202 "," 1,693,424 "," 1,595,468 "," 1,550,467 "," 1,665,648 "," 1,790,472 "," 1,946,306 "," 2,064,388 "," 2,161,294 ",
2024,전라남도,나주시,심 야," 3,188,158 "," 3,145,581 "," 2,571,273 "," 1,941,545 "," 1,130,380 "," 812,854 "," 696,571 "," 650,390 "," 602,841 "," 583,911 "," 1,086,289 "," 2,086,819 ",
2024,전라남도,나주시,합 계," 127,697,027 "," 121,878,825 "," 113,763,987 "," 108,304,644 "," 101,864,791 "," 109,672,752 "," 121,149,509 "," 139,140,522 "," 135,372,928 "," 110,494,561 "," 108,512,732 "," 116,519,077 ",
2024,전라남도,광양시,주택용," 20,696,207 "," 20,453,890 "," 18,787,981 "," 18,511,160 "," 17,633,892 "," 18,804,058 "," 23,691,128 "," 32,320,624 "," 30,772,006 "," 21,489,643 "," 18,562,904 "," 19,890,298 ",
2024,전라남도,광양시,일반용," 29,625,334 "," 28,596,967 "," 25,562,900 "," 24,221,593 "," 22,262,269 "," 25,089,001 "," 28,484,722 "," 33,686,036 "," 32,937,325 "," 25,709,715 "," 22,861,605 "," 25,396,174 ",
2024,전라남도,광양시,교육용," 2,043,654 "," 1,436,265 "," 1,713,129 "," 1,627,787 "," 1,334,467 "," 1,661,278 "," 2,065,482 "," 1,778,180 "," 2,312,553 "," 1,448,894 "," 1,440,424 "," 2,135,224 ",
2024,전라남도,광양시,산업용," 256,396,776 "," 196,173,207 "," 450,763,977 "," 220,242,060 "," 201,419,700 "," 223,305,761 "," 222,726,837 "," 225,778,364 "," 285,905,490 "," 294,563,839 "," 215,576,225 "," 285,560,112 ",
2024,전라남도,광양시,농사용," 5,809,933 "," 5,501,304 "," 4,165,779 "," 3,120,004 "," 2,517,566 "," 2,583,419 "," 2,841,652 "," 4,036,877 "," 3,835,756 "," 3,012,461 "," 3,470,713 "," 5,128,108 ",
2024,전라남도,광양시,가로등," 1,426,489 "," 1,388,887 "," 1,300,926 "," 1,271,124 "," 1,204,897 "," 1,167,056 "," 1,123,444 "," 1,200,556 "," 1,282,872 "," 1,337,053 "," 1,434,947 "," 1,473,565 ",
2024,전라남도,광양시,심 야," 2,804,984 "," 2,826,263 "," 2,328,469 "," 1,700,312 "," 897,048 "," 558,163 "," 402,964 "," 346,097 "," 301,029 "," 411,686 "," 923,264 "," 1,879,732 ",
2024,전라남도,광양시,합 계," 318,803,377 "," 256,376,783 "," 504,623,161 "," 270,694,040 "," 247,269,839 "," 273,168,736 "," 281,336,229 "," 299,146,734 "," 357,347,031 "," 347,973,291 "," 264,270,082 "," 341,463,213 ",
2024,전라남도,담양군,주택용," 5,363,556 "," 5,251,238 "," 4,530,911 "," 4,323,014 "," 3,834,918 "," 3,775,606 "," 4,322,309 "," 6,141,537 "," 6,104,574 "," 4,728,671 "," 4,171,525 "," 4,640,847 ",
2024,전라남도,담양군,일반용," 12,378,621 "," 12,122,473 "," 10,433,271 "," 9,857,719 "," 8,704,340 "," 9,521,447 "," 10,745,293 "," 13,025,532 "," 12,940,195 "," 10,257,869 "," 9,259,501 "," 10,414,890 ",
2024,전라남도,담양군,교육용," 1,065,030 "," 764,011 "," 791,556 "," 792,129 "," 522,722 "," 567,404 "," 752,404 "," 724,242 "," 873,489 "," 625,425 "," 662,520 "," 980,367 ",
2024,전라남도,담양군,산업용," 18,938,864 "," 18,691,907 "," 17,056,303 "," 18,360,966 "," 17,165,651 "," 17,740,620 "," 18,776,498 "," 18,567,017 "," 18,151,999 "," 17,958,469 "," 17,738,967 "," 18,416,325 ",
2024,전라남도,담양군,농사용," 12,995,560 "," 12,579,426 "," 10,449,046 "," 7,795,664 "," 6,321,996 "," 7,241,847 "," 7,878,336 "," 10,300,044 "," 10,299,961 "," 8,207,946 "," 9,447,280 "," 9,699,542 ",
2024,전라남도,담양군,가로등," 706,766 "," 671,532 "," 650,891 "," 631,278 "," 610,817 "," 587,394 "," 554,757 "," 603,050 "," 580,528 "," 585,650 "," 629,104 "," 652,511 ",
2024,전라남도,담양군,심 야," 3,214,731 "," 3,153,369 "," 2,591,040 "," 1,908,547 "," 1,022,732 "," 681,641 "," 473,111 "," 408,807 "," 368,957 "," 514,270 "," 1,061,314 "," 2,122,509 ",
2024,전라남도,담양군,합 계," 54,663,128 "," 53,233,956 "," 46,503,018 "," 43,669,317 "," 38,183,176 "," 40,115,959 "," 43,502,708 "," 49,770,229 "," 49,319,703 "," 42,878,300 "," 42,970,211 "," 46,926,991 ",
2024,전라남도,곡성군,주택용," 3,307,638 "," 3,275,701 "," 2,876,729 "," 2,769,045 "," 2,489,038 "," 2,460,100 "," 2,710,542 "," 3,746,553 "," 3,758,651 "," 3,014,695 "," 2,749,678 "," 3,023,345 ",
2024,전라남도,곡성군,일반용," 5,385,778 "," 5,371,186 "," 4,558,245 "," 4,327,630 "," 3,725,996 "," 4,016,707 "," 4,336,244 "," 5,278,079 "," 5,361,400 "," 4,465,213 "," 4,117,212 "," 4,854,924 ",
2024,전라남도,곡성군,교육용," 982,049 "," 793,638 "," 777,744 "," 747,720 "," 482,603 "," 538,427 "," 647,704 "," 680,410 "," 798,277 "," 561,393 "," 608,824 "," 974,615 ",
2024,전라남도,곡성군,산업용," 19,143,547 "," 16,582,102 "," 19,141,972 "," 18,400,905 "," 18,642,403 "," 19,577,331 "," 22,220,587 "," 18,940,031 "," 18,471,617 "," 18,366,371 "," 18,298,633 "," 19,208,937 ",
2024,전라남도,곡성군,농사용," 7,762,186 "," 7,929,275 "," 7,418,455 "," 7,165,187 "," 6,291,179 "," 8,372,550 "," 7,956,508 "," 10,276,838 "," 10,435,115 "," 7,292,760 "," 8,206,789 "," 7,310,124 ",
2024,전라남도,곡성군,가로등," 709,127 "," 652,911 "," 623,483 "," 562,612 "," 513,543 "," 442,892 "," 489,495 "," 535,329 "," 567,775 "," 639,016 "," 670,829 "," 713,600 ",
2024,전라남도,곡성군,심 야," 2,127,358 "," 2,094,534 "," 1,713,375 "," 1,284,087 "," 691,979 "," 436,888 "," 291,075 "," 256,163 "," 217,703 "," 329,067 "," 693,115 "," 1,379,659 ",
2024,전라남도,곡성군,합 계," 39,417,683 "," 36,699,347 "," 37,110,003 "," 35,257,186 "," 32,836,741 "," 35,844,895 "," 38,652,155 "," 39,713,403 "," 39,610,538 "," 34,668,515 "," 35,345,080 "," 37,465,204 ",
2024,전라남도,구례군,주택용," 3,162,571 "," 3,145,233 "," 2,762,614 "," 2,668,760 "," 2,351,215 "," 2,312,780 "," 2,586,245 "," 3,595,366 "," 3,614,442 "," 2,809,606 "," 2,569,898 "," 2,835,239 ",
2024,전라남도,구례군,일반용," 6,591,757 "," 6,384,665 "," 5,776,588 "," 5,303,239 "," 4,405,678 "," 4,565,018 "," 5,217,597 "," 6,341,916 "," 6,229,949 "," 4,963,826 "," 4,758,920 "," 5,504,948 ",
2024,전라남도,구례군,교육용," 523,521 "," 393,270 "," 328,926 "," 366,081 "," 253,287 "," 251,361 "," 318,876 "," 339,405 "," 385,152 "," 306,927 "," 255,811 "," 410,487 ",
2024,전라남도,구례군,산업용," 2,581,053 "," 2,385,709 "," 2,383,836 "," 2,501,117 "," 2,550,208 "," 2,609,259 "," 2,858,921 "," 2,932,978 "," 2,760,439 "," 2,429,569 "," 2,391,136 "," 2,253,280 ",
2024,전라남도,구례군,농사용," 3,074,970 "," 3,041,891 "," 2,634,124 "," 2,467,542 "," 2,470,842 "," 3,241,735 "," 3,404,395 "," 4,421,690 "," 4,362,752 "," 3,193,988 "," 3,145,704 "," 3,045,825 ",
2024,전라남도,구례군,가로등," 676,725 "," 626,126 "," 643,230 "," 622,810 "," 644,580 "," 624,521 "," 600,366 "," 621,336 "," 620,417 "," 648,707 "," 659,160 "," 672,077 ",
2024,전라남도,구례군,심 야," 1,545,896 "," 1,517,823 "," 1,310,133 "," 992,898 "," 563,032 "," 386,022 "," 259,020 "," 219,260 "," 194,872 "," 312,905 "," 618,939 "," 1,058,108 ",
2024,전라남도,구례군,합 계," 18,156,493 "," 17,494,717 "," 15,839,451 "," 14,922,447 "," 13,238,842 "," 13,990,696 "," 15,245,420 "," 18,471,951 "," 18,168,023 "," 14,665,528 "," 14,399,568 "," 15,779,964 ",
2024,전라남도,고흥군,주택용," 8,384,550 "," 8,420,780 "," 7,414,885 "," 7,324,037 "," 6,724,256 "," 6,579,995 "," 7,358,111 "," 10,622,337 "," 10,686,055 "," 8,152,035 "," 7,001,077 "," 7,429,899 ",
2024,전라남도,고흥군,일반용," 11,749,254 "," 11,744,503 "," 10,216,237 "," 9,717,850 "," 8,614,464 "," 9,022,694 "," 10,029,793 "," 12,442,646 "," 12,426,700 "," 10,000,333 "," 9,154,761 "," 10,092,950 ",
2024,전라남도,고흥군,교육용," 1,072,187 "," 815,325 "," 749,366 "," 885,448 "," 672,050 "," 660,675 "," 883,691 "," 921,541 "," 1,023,716 "," 727,228 "," 628,764 "," 836,120 ",
2024,전라남도,고흥군,산업용," 6,975,113 "," 6,830,435 "," 6,546,144 "," 7,218,279 "," 6,680,760 "," 6,651,070 "," 6,884,904 "," 7,533,289 "," 7,517,218 "," 6,516,072 "," 6,699,102 "," 6,925,367 ",
2024,전라남도,고흥군,농사용," 35,170,631 "," 31,686,521 "," 27,594,887 "," 21,264,688 "," 12,516,295 "," 13,708,599 "," 13,640,823 "," 18,452,864 "," 18,907,363 "," 13,635,530 "," 18,686,684 "," 18,539,461 ",
2024,전라남도,고흥군,가로등," 662,631 "," 619,490 "," 578,400 "," 553,189 "," 504,445 "," 479,706 "," 483,258 "," 519,239 "," 541,348 "," 585,824 "," 618,909 "," 646,869 ",
2024,전라남도,고흥군,심 야," 2,186,064 "," 2,195,840 "," 1,831,657 "," 1,468,258 "," 903,588 "," 633,908 "," 490,681 "," 458,309 "," 383,914 "," 431,453 "," 738,665 "," 1,347,859 ",
2024,전라남도,고흥군,합 계," 66,200,430 "," 62,312,894 "," 54,931,576 "," 48,431,749 "," 36,615,858 "," 37,736,647 "," 39,771,261 "," 50,950,225 "," 51,486,314 "," 40,048,475 "," 43,527,962 "," 45,818,525 ",
2024,전라남도,보성군,주택용," 4,909,034 "," 4,935,671 "," 4,307,330 "," 4,258,314 "," 3,870,155 "," 3,791,483 "," 4,173,040 "," 5,798,525 "," 5,749,263 "," 4,475,237 "," 4,063,608 "," 4,387,619 ",
2024,전라남도,보성군,일반용," 8,602,797 "," 8,535,476 "," 7,388,823 "," 7,098,308 "," 6,177,084 "," 6,269,532 "," 6,942,287 "," 8,583,896 "," 8,600,092 "," 7,086,424 "," 6,448,955 "," 7,206,306 ",
2024,전라남도,보성군,교육용," 868,614 "," 588,754 "," 614,778 "," 733,656 "," 491,520 "," 465,408 "," 628,184 "," 570,314 "," 764,201 "," 548,392 "," 521,546 "," 764,543 ",
2024,전라남도,보성군,산업용," 4,115,716 "," 4,690,892 "," 4,185,574 "," 4,449,643 "," 3,939,236 "," 4,110,772 "," 4,232,260 "," 4,311,330 "," 4,706,858 "," 4,100,847 "," 4,588,038 "," 4,431,471 ",
2024,전라남도,보성군,농사용," 8,413,901 "," 8,140,991 "," 6,992,268 "," 6,466,172 "," 6,019,881 "," 7,549,328 "," 8,046,283 "," 11,401,235 "," 11,340,435 "," 8,007,398 "," 9,160,230 "," 9,193,144 ",
2024,전라남도,보성군,가로등," 933,291 "," 905,767 "," 866,225 "," 901,580 "," 907,516 "," 921,854 "," 857,151 "," 866,294 "," 880,735 "," 854,707 "," 889,975 "," 906,580 ",
2024,전라남도,보성군,심 야," 2,235,584 "," 2,221,150 "," 1,849,146 "," 1,440,257 "," 872,687 "," 633,753 "," 525,865 "," 487,816 "," 430,376 "," 469,208 "," 882,776 "," 1,593,832 ",
2024,전라남도,보성군,합 계," 30,078,937 "," 30,018,701 "," 26,204,144 "," 25,347,930 "," 22,278,079 "," 23,742,130 "," 25,405,070 "," 32,019,410 "," 32,471,960 "," 25,542,213 "," 26,555,128 "," 28,483,495 ",
2024,전라남도,화순군,주택용," 7,953,434 "," 7,807,446 "," 6,977,486 "," 6,854,049 "," 6,304,094 "," 6,317,734 "," 7,210,856 "," 9,847,254 "," 9,558,064 "," 7,582,080 "," 6,689,660 "," 7,105,049 ",
2024,전라남도,화순군,일반용," 15,386,049 "," 15,261,480 "," 13,567,076 "," 13,037,511 "," 12,486,662 "," 12,766,411 "," 15,049,797 "," 17,670,811 "," 17,135,164 "," 13,946,123 "," 12,850,685 "," 13,782,684 ",
2024,전라남도,화순군,교육용," 1,584,914 "," 1,209,477 "," 1,203,938 "," 1,117,849 "," 963,115 "," 1,085,186 "," 1,415,705 "," 1,387,863 "," 1,417,716 "," 1,063,575 "," 1,067,059 "," 1,508,599 ",
2024,전라남도,화순군,산업용," 10,530,042 "," 10,025,563 "," 10,138,165 "," 10,706,256 "," 10,384,465 "," 10,673,782 "," 11,943,723 "," 12,446,026 "," 11,917,793 "," 10,780,636 "," 10,736,277 "," 10,790,082 ",
2024,전라남도,화순군,농사용," 16,689,400 "," 15,979,436 "," 12,607,769 "," 9,586,201 "," 7,819,753 "," 7,868,595 "," 8,013,142 "," 10,693,776 "," 10,644,925 "," 8,534,736 "," 10,303,895 "," 13,819,497 ",
2024,전라남도,화순군,가로등," 755,956 "," 746,535 "," 704,371 "," 702,444 "," 673,185 "," 691,005 "," 653,946 "," 719,163 "," 725,952 "," 717,014 "," 761,018 "," 763,493 ",
2024,전라남도,화순군,심 야," 1,964,806 "," 1,977,811 "," 1,617,116 "," 1,233,467 "," 680,146 "," 440,448 "," 282,173 "," 235,197 "," 204,157 "," 300,907 "," 658,959 "," 1,255,180 ",
2024,전라남도,화순군,합 계," 54,864,601 "," 53,007,748 "," 46,815,921 "," 43,237,777 "," 39,311,420 "," 39,843,161 "," 44,569,342 "," 53,000,090 "," 51,603,771 "," 42,925,071 "," 43,067,553 "," 49,024,584 ",
2024,전라남도,장흥군,주택용," 4,575,014 "," 4,610,476 "," 4,018,328 "," 3,952,626 "," 3,593,695 "," 3,598,790 "," 4,042,268 "," 5,631,688 "," 5,539,113 "," 4,304,327 "," 3,900,475 "," 4,165,702 ",
2024,전라남도,장흥군,일반용," 7,872,302 "," 7,795,653 "," 6,812,377 "," 6,393,596 "," 5,603,150 "," 5,774,388 "," 6,502,973 "," 8,061,648 "," 7,822,394 "," 6,407,971 "," 5,919,153 "," 6,606,135 ",
2024,전라남도,장흥군,교육용," 611,024 "," 406,415 "," 459,002 "," 461,124 "," 316,250 "," 324,518 "," 418,936 "," 385,461 "," 535,737 "," 351,329 "," 338,350 "," 504,336 ",
2024,전라남도,장흥군,산업용," 5,968,022 "," 5,808,754 "," 5,684,532 "," 6,111,107 "," 6,147,606 "," 6,130,253 "," 6,487,181 "," 6,719,617 "," 6,421,511 "," 5,671,997 "," 5,993,122 "," 5,706,150 ",
2024,전라남도,장흥군,농사용," 15,064,669 "," 14,589,462 "," 14,164,988 "," 13,482,189 "," 9,988,050 "," 10,001,182 "," 10,927,869 "," 14,236,498 "," 13,931,392 "," 10,904,261 "," 15,721,727 "," 11,421,884 ",
2024,전라남도,장흥군,가로등," 823,640 "," 803,824 "," 761,261 "," 762,109 "," 739,854 "," 772,932 "," 745,238 "," 754,542 "," 767,379 "," 778,420 "," 808,932 "," 824,791 ",
2024,전라남도,장흥군,심 야," 1,565,038 "," 1,600,148 "," 1,311,383 "," 1,006,160 "," 593,745 "," 418,483 "," 308,739 "," 272,881 "," 242,182 "," 295,436 "," 508,830 "," 985,144 ",
2024,전라남도,장흥군,합 계," 36,479,709 "," 35,614,732 "," 33,211,871 "," 32,168,911 "," 26,982,350 "," 27,020,546 "," 29,433,204 "," 36,062,335 "," 35,259,708 "," 28,713,741 "," 33,190,589 "," 30,214,142 ",
2024,전라남도,강진군,주택용," 4,287,318 "," 4,304,370 "," 3,822,675 "," 3,739,558 "," 3,386,883 "," 3,360,439 "," 3,775,082 "," 5,256,108 "," 5,128,441 "," 3,843,633 "," 3,493,540 "," 3,745,953 ",
2024,전라남도,강진군,일반용," 7,272,133 "," 7,292,634 "," 6,479,380 "," 5,921,003 "," 5,139,189 "," 5,421,124 "," 6,047,171 "," 7,422,158 "," 7,272,443 "," 5,746,883 "," 5,460,669 "," 6,196,561 ",
2024,전라남도,강진군,교육용," 798,709 "," 541,801 "," 648,883 "," 634,189 "," 461,465 "," 488,284 "," 618,381 "," 538,476 "," 729,049 "," 492,328 "," 532,534 "," 733,363 ",
2024,전라남도,강진군,산업용," 6,211,527 "," 6,162,254 "," 5,614,694 "," 5,339,848 "," 5,045,403 "," 5,168,955 "," 5,248,381 "," 5,561,536 "," 5,565,266 "," 5,225,887 "," 5,395,191 "," 5,939,421 ",
2024,전라남도,강진군,농사용," 21,481,281 "," 21,075,109 "," 19,532,175 "," 17,264,307 "," 12,620,252 "," 12,341,388 "," 12,217,948 "," 15,978,007 "," 16,698,420 "," 13,412,269 "," 19,502,655 "," 18,543,933 ",
2024,전라남도,강진군,가로등," 425,835 "," 416,438 "," 402,303 "," 401,512 "," 382,771 "," 402,895 "," 368,896 "," 379,776 "," 383,467 "," 388,565 "," 393,453 "," 424,330 ",
2024,전라남도,강진군,심 야," 1,674,770 "," 1,671,681 "," 1,395,965 "," 1,083,902 "," 660,024 "," 467,187 "," 340,638 "," 317,564 "," 278,377 "," 329,605 "," 607,420 "," 1,099,569 ",
2024,전라남도,강진군,합 계," 42,151,573 "," 41,464,287 "," 37,896,075 "," 34,384,319 "," 27,695,987 "," 27,650,272 "," 28,616,497 "," 35,453,625 "," 36,055,463 "," 29,439,170 "," 35,385,462 "," 36,683,130 ",
2024,전라남도,해남군,주택용," 8,703,945 "," 8,680,008 "," 7,555,067 "," 7,286,977 "," 6,558,574 "," 6,531,842 "," 7,517,453 "," 10,378,439 "," 10,045,400 "," 7,411,841 "," 6,926,672 "," 7,607,074 ",
2024,전라남도,해남군,일반용," 14,801,183 "," 14,479,639 "," 12,765,666 "," 11,694,276 "," 10,435,260 "," 10,968,761 "," 12,501,070 "," 15,433,258 "," 14,988,674 "," 11,780,612 "," 11,161,120 "," 12,955,158 ",
2024,전라남도,해남군,교육용," 1,024,515 "," 747,069 "," 792,213 "," 821,558 "," 639,287 "," 672,775 "," 834,881 "," 834,446 "," 1,035,628 "," 675,382 "," 669,681 "," 881,164 ",
2024,전라남도,해남군,산업용," 7,393,682 "," 7,268,732 "," 7,143,592 "," 7,768,159 "," 8,107,774 "," 8,526,275 "," 9,974,136 "," 10,083,306 "," 9,078,231 "," 8,914,632 "," 9,080,773 "," 9,598,907 ",
2024,전라남도,해남군,농사용," 42,033,496 "," 43,897,545 "," 45,292,470 "," 39,249,358 "," 22,266,015 "," 26,373,554 "," 24,013,676 "," 35,212,630 "," 32,154,401 "," 22,442,030 "," 32,081,533 "," 44,212,821 ",
2024,전라남도,해남군,가로등," 594,479 "," 563,241 "," 522,464 "," 493,306 "," 464,284 "," 442,846 "," 438,082 "," 479,718 "," 502,888 "," 554,373 "," 586,402 "," 605,371 ",
2024,전라남도,해남군,심 야," 2,535,906 "," 2,599,934 "," 2,130,397 "," 1,670,078 "," 1,001,554 "," 811,270 "," 794,385 "," 803,750 "," 723,607 "," 634,560 "," 908,079 "," 1,687,855 ",
2024,전라남도,해남군,합 계," 77,087,206 "," 78,236,168 "," 76,201,869 "," 68,983,712 "," 49,472,748 "," 54,327,323 "," 56,073,683 "," 73,225,547 "," 68,528,829 "," 52,413,430 "," 61,414,260 "," 77,548,350 ",
2024,전라남도,영암군,주택용," 7,589,253 "," 7,503,238 "," 6,713,800 "," 6,559,437 "," 5,982,262 "," 6,058,591 "," 7,233,262 "," 10,022,856 "," 10,009,125 "," 7,634,709 "," 6,387,201 "," 6,834,521 ",
2024,전라남도,영암군,일반용," 13,160,665 "," 13,102,930 "," 11,429,048 "," 10,839,788 "," 9,418,112 "," 10,037,957 "," 11,522,351 "," 14,073,564 "," 14,019,748 "," 11,711,340 "," 10,284,627 "," 11,163,501 ",
2024,전라남도,영암군,교육용," 1,386,024 "," 1,139,721 "," 1,153,742 "," 1,180,275 "," 818,075 "," 857,248 "," 1,159,107 "," 1,206,636 "," 1,329,792 "," 1,028,451 "," 1,000,222 "," 1,387,343 ",
2024,전라남도,영암군,산업용," 72,947,898 "," 63,192,271 "," 66,934,161 "," 64,829,847 "," 66,819,131 "," 68,495,173 "," 74,289,958 "," 73,943,012 "," 68,979,045 "," 69,358,366 "," 65,287,963 "," 68,938,548 ",
2024,전라남도,영암군,농사용," 16,152,452 "," 15,823,848 "," 14,617,551 "," 14,022,678 "," 12,956,266 "," 20,905,512 "," 19,002,974 "," 23,146,581 "," 25,378,357 "," 16,063,959 "," 18,808,054 "," 14,594,004 ",
2024,전라남도,영암군,가로등," 787,103 "," 739,659 "," 689,632 "," 659,348 "," 594,912 "," 577,232 "," 565,476 "," 585,403 "," 624,040 "," 677,818 "," 739,264 "," 769,620 ",
2024,전라남도,영암군,심 야," 3,141,973 "," 3,166,363 "," 2,624,186 "," 2,003,524 "," 1,115,807 "," 700,296 "," 466,307 "," 394,056 "," 340,373 "," 490,117 "," 1,073,946 "," 2,124,582 ",
2024,전라남도,영암군,합 계," 115,165,368 "," 104,668,030 "," 104,162,120 "," 100,094,897 "," 97,704,565 "," 107,632,009 "," 114,239,435 "," 123,372,108 "," 120,680,480 "," 106,964,760 "," 103,581,277 "," 105,812,119 ",
2024,전라남도,무안군,주택용," 12,844,582 "," 12,382,554 "," 11,480,002 "," 11,226,300 "," 10,730,812 "," 11,159,318 "," 15,277,524 "," 19,844,542 "," 17,914,881 "," 12,619,205 "," 11,641,077 "," 12,773,690 ",
